post_id,platform,content_type,topic,language,region,post_datetime,hashtags,views,likes,comments,shares,engagement_rate,sentiment_score,is_viral,text,predicted_sentiment,engagement_level,likes_per_view,comments_per_view,shares_per_view
SM_101273,X,text,Lifestyle,en,UK,2024-02-14 00:00:00,#music #funny #ai,1481059,51071,27286,28092,0.0719,-0.889,0,This is a amazing and exciting Lifestyle post on X in text format,Positive,high,0.034482735338203716,0.018423291426410814,0.018967496252683888
SM_101274,Instagram,image,Sports,es,India,2024-11-22 00:00:00,#ai #tech #trending #news,7493505,394395,29855,46752,0.0629,-0.173,1,This is a amazing and exciting Sports post on Instagram in image format,Positive,high,0.052631571923743035,0.003984116380236434,0.0062390021439897424
SM_101275,Instagram,video,Education,hi,Brazil,2024-07-14 00:00:00,#music #trending,647704,80963,12760,59873,0.2371,-0.646,0,This is a amazing and exciting Education post on Instagram in video format,Positive,high,0.12499980701090774,0.019700326537544097,0.09243868736539011
SM_101276,X,video,Technology,hi,Pakistan,2024-01-03 00:00:00,#tech #funny #ai #viral #fyp,4274060,152645,2036,79824,0.0549,-0.369,1,This is a amazing and exciting Technology post on X in video format,Positive,high,0.03571427735823143,0.0004763619424243126,0.018676382952887195
SM_101277,TikTok,video,Entertainment,ur,Pakistan,2024-04-27 00:00:00,#news #music #trending #viral #funny,3121353,346817,27057,68877,0.1418,-0.806,1,This is a amazing and exciting Entertainment post on TikTok in video format,Positive,high,0.11111107551402372,0.008668353541443873,0.022066385293049107
SM_101278,YouTube Shorts,text,Sports,es,Brazil,2024-11-06 00:00:00,#fyp #trending,1973526,328921,25430,84818,0.2225,0.175,0,This is a amazing and exciting Sports post on YouTube Shorts in text format,Positive,high,0.1666665822154954,0.01288555971111619,0.04297787666446925
SM_101279,Instagram,text,Entertainment,ur,India,2024-05-13 00:00:00,#viral #ai #news #funny,4110592,256912,32118,69807,0.0873,-0.855,1,This is a amazing and exciting Entertainment post on Instagram in text format,Positive,high,0.0624999847953811,0.007813471195031958,0.01698222129994383
SM_101280,X,video,Lifestyle,hi,India,2024-11-30 00:00:00,#news #ai,8224547,357589,34557,69323,0.0561,0.985,1,This is a amazing and exciting Lifestyle post on X in video format,Positive,high,0.04347825558316396,0.004201689867941679,0.008428791466716469
SM_101281,Instagram,carousel,Lifestyle,en,Pakistan,2024-03-29 00:00:00,#trending #music #funny #fyp,5407920,300440,39454,39662,0.0702,0.661,1,This is a amazing and exciting Lifestyle post on Instagram in carousel format,Positive,high,0.055555545282558676,0.007295594739642091,0.007334056839957536
SM_101282,Instagram,image,Entertainment,es,Pakistan,2024-10-11 00:00:00,#viral #ai,1031755,206351,9948,43241,0.2516,-0.181,0,This is a amazing and exciting Entertainment post on Instagram in image format,Positive,high,0.199999806155719,0.0096418145375457,0.041910102776237794
SM_101283,TikTok,image,Technology,ur,Pakistan,2024-05-12 00:00:00,#ai #trending #fyp #tech #funny,8571864,306138,6874,61079,0.0436,0.598,1,This is a amazing and exciting Technology post on TikTok in image format,Positive,high,0.03571428154783119,0.0008019258352762205,0.007125520525579906
SM_101284,YouTube Shorts,video,Education,en,Brazil,2024-07-05 00:00:00,#fyp #funny #tech,1853065,370613,20923,28380,0.2266,0.665,0,This is a amazing and exciting Education post on YouTube Shorts in video format,Positive,high,0.1999998920707627,0.01129101715751085,0.015315158769304494
SM_101285,Instagram,text,Education,fr,Pakistan,2024-01-17 00:00:00,#ai #fyp #viral #funny #trending,7977270,379870,45752,52350,0.0599,0.914,1,This is a amazing and exciting Education post on Instagram in text format,Positive,high,0.047619041649707025,0.005735294689123637,0.0065623945833105084
SM_101286,TikTok,video,Politics,en,UK,2024-11-05 00:00:00,#trending #tech,40810,5830,13926,98431,2.896,-0.081,0,This is a average and okay Politics post on TikTok in video format,Positive,medium,0.14285364240033324,0.34123153071475826,2.4118742495895713
SM_101287,TikTok,text,Entertainment,en,UK,2024-10-25 00:00:00,#viral #trending #news,11405290,438665,16002,83287,0.0472,-0.882,1,This is a amazing and exciting Entertainment post on TikTok in text format,Positive,high,0.03846153508928444,0.0014030330308976771,0.007302487941780705
SM_101288,TikTok,text,Technology,hi,Brazil,2024-03-24 00:00:00,#fyp #music #ai,8192623,481919,45044,20924,0.0669,-0.734,1,This is a amazing and exciting Technology post on TikTok in text format,Positive,high,0.058823522231705005,0.005498116354418316,0.002554004675425114
SM_101289,X,video,Politics,fr,Pakistan,2024-04-24 00:00:00,#tech #ai #music #viral,4872375,194895,42427,51414,0.0593,-0.132,1,This is a amazing and exciting Politics post on X in video format,Positive,high,0.03999999179045295,0.008707661313494689,0.010552141296156127
SM_101290,X,video,Sports,hi,Brazil,2024-12-14 00:00:00,#tech #viral #trending #ai,288560,28856,6045,10305,0.1567,-0.289,0,This is a amazing and exciting Sports post on X in video format,Positive,high,0.0999996534528228,0.020948776861738072,0.03571168661045671
SM_101291,Instagram,carousel,Technology,fr,UK,2024-04-19 00:00:00,#tech #trending,3432753,127139,31663,49003,0.0605,0.178,1,This is a amazing and exciting Technology post on Instagram in carousel format,Positive,high,0.037037026247729955,0.00922378941223286,0.014275127201075289
SM_101292,YouTube Shorts,text,Sports,fr,India,2024-03-16 00:00:00,#funny #fyp #music #tech #ai,7677072,284336,495,3730,0.0376,-0.512,1,This is a amazing and exciting Sports post on YouTube Shorts in text format,Positive,high,0.03703703221266751,6.447769872710603e-05,0.0004858622550547585
SM_101293,TikTok,text,Technology,ur,India,2024-05-06 00:00:00,#music #funny,1427320,83960,31339,21399,0.0958,-0.551,0,This is a amazing and exciting Technology post on TikTok in text format,Positive,high,0.05882348819922078,0.021956518540678656,0.01499242286773613
SM_101294,YouTube Shorts,image,Education,ur,India,2024-03-17 00:00:00,#fyp #music #ai,3184836,265403,32631,62767,0.1133,-0.491,1,This is a amazing and exciting Education post on YouTube Shorts in image format,Positive,high,0.08333330716768236,0.010245736281009044,0.01970807297202337
SM_101295,TikTok,text,Education,fr,Pakistan,2024-01-17 00:00:00,#news #trending,521712,21738,1078,46512,0.1329,0.399,0,This is a amazing and exciting Education post on TikTok in text format,Positive,high,0.04166658680155565,0.002066270152363464,0.08915246505262472
SM_101296,YouTube Shorts,carousel,Technology,hi,Brazil,2024-06-07 00:00:00,#funny #music #news #fyp #trending,853180,29420,4345,34925,0.0805,0.592,0,This is a amazing and exciting Technology post on YouTube Shorts in carousel format,Positive,high,0.03448271820399188,0.005092706002594994,0.04093504191959268
SM_101297,TikTok,carousel,Sports,hi,Brazil,2024-09-28 00:00:00,#news #tech,2910349,171197,28972,2160,0.0695,-0.024,1,This is a amazing and exciting Sports post on TikTok in carousel format,Positive,high,0.058823509199924406,0.009954816431013452,0.0007421787757486213
SM_101298,Instagram,video,Sports,ur,Brazil,2024-01-11 00:00:00,#tech #fyp,369450,14778,47209,12022,0.2003,-0.878,0,This is a amazing and exciting Sports post on Instagram in video format,Positive,high,0.03999989173124447,0.1277814919975856,0.03254017447509954
SM_101299,YouTube Shorts,carousel,Sports,ur,India,2024-02-25 00:00:00,#viral #ai #fyp #tech,5942883,204927,23469,51138,0.047,-0.362,1,This is a amazing and exciting Sports post on YouTube Shorts in carousel format,Positive,high,0.03448275281832861,0.003949092730061701,0.008604913035489166
SM_101300,Instagram,carousel,Education,es,Pakistan,2024-01-14 00:00:00,#tech #fyp #ai,4673400,467340,34954,51449,0.1185,-0.817,1,This is a amazing and exciting Education post on Instagram in carousel format,Positive,high,0.09999997860230697,0.007479349621399918,0.011008899086553883
SM_101301,YouTube Shorts,video,Entertainment,hi,Brazil,2024-10-22 00:00:00,#news #ai #funny,4438056,369838,18066,2882,0.0881,-0.743,1,This is a amazing and exciting Entertainment post on YouTube Shorts in video format,Positive,high,0.08333331455634752,0.004070700308716179,0.0006493832774117142
SM_101302,YouTube Shorts,video,Politics,hi,US,2024-07-27 00:00:00,#viral #ai #tech #news #fyp,9077962,394694,17637,93848,0.0558,0.251,1,This is a amazing and exciting Politics post on YouTube Shorts in video format,Positive,high,0.04347825608013604,0.0019428367355099375,0.010338002038563056
SM_101303,X,carousel,Politics,hi,US,2024-06-08 00:00:00,#tech #music,5465415,321495,7041,39256,0.0673,-0.493,1,This is a amazing and exciting Politics post on X in carousel format,Positive,high,0.058823518648900654,0.0012882825387857027,0.0071826188528009574
SM_101304,X,carousel,Sports,en,UK,2024-02-20 00:00:00,#music #news,474579,22599,37021,51629,0.2344,0.723,0,This is a amazing and exciting Sports post on X in carousel format,Positive,high,0.047618947279699946,0.07800792279489233,0.1087888238020987
SM_101305,TikTok,text,Sports,ur,US,2024-03-20 00:00:00,#news #ai #funny,7794200,389710,19942,12633,0.0542,0.194,1,This is a amazing and exciting Sports post on TikTok in text format,Positive,high,0.04999999358497426,0.0025585688642107128,0.0016208204022452077
SM_101306,YouTube Shorts,video,Education,hi,UK,2024-12-01 00:00:00,#funny #tech #music #news #fyp,8806200,440310,4823,56345,0.0569,-0.409,1,This is a amazing and exciting Education post on YouTube Shorts in video format,Positive,high,0.049999994322182745,0.0005476822525399999,0.006398332266092949
SM_101307,Instagram,image,Sports,ur,UK,2024-03-12 00:00:00,#viral #tech,165384,27564,42629,37345,0.6502,-0.638,0,This is a amazing and exciting Sports post on Instagram in image format,Positive,high,0.16666565891707227,0.25775614475315173,0.22580645161290322
SM_101308,TikTok,video,Sports,hi,Pakistan,2024-04-12 00:00:00,#viral #news,5195263,179147,1467,81442,0.0504,0.11,1,This is a amazing and exciting Sports post on TikTok in video format,Positive,high,0.03448275198334483,0.0002823725608554252,0.015676200477973787
SM_101309,YouTube Shorts,image,Sports,ur,UK,2024-12-08 00:00:00,#news #funny #ai #trending,4338970,433897,34841,71290,0.1245,0.231,1,This is a amazing and exciting Sports post on YouTube Shorts in image format,Positive,high,0.099999976953061,0.008029784020220462,0.01643016281971002
SM_101310,TikTok,image,Sports,ur,Pakistan,2024-02-15 00:00:00,#fyp #ai,1923082,137363,17903,84519,0.1247,0.545,0,This is a amazing and exciting Sports post on TikTok in image format,Positive,high,0.07142853428583165,0.00930953058188336,0.04394974111881807
SM_101311,Instagram,image,Technology,ur,US,2024-03-20 00:00:00,#funny #ai #music,6711824,239708,23288,86972,0.0521,-0.199,1,This is a amazing and exciting Technology post on Instagram in image format,Positive,high,0.03571428039318665,0.003469697139004667,0.012958025574266313
SM_101312,X,text,Technology,fr,US,2024-05-13 00:00:00,#music #fyp #ai,3386720,423340,49635,30735,0.1487,0.299,1,This is a amazing and exciting Technology post on X in text format,Positive,high,0.12499996309114332,0.014655768810008265,0.009075149680177376
SM_101313,X,image,Technology,hi,UK,2024-01-26 00:00:00,#tech #music,1831776,228972,43633,46217,0.1741,-0.468,0,This is a amazing and exciting Technology post on X in image format,Positive,high,0.12499993176025248,0.023820039229666058,0.025230691290479137
SM_101314,Instagram,image,Education,ur,UK,2024-12-24 00:00:00,#trending #news #fyp,1775280,73970,24167,6009,0.0587,0.414,0,This is a amazing and exciting Education post on Instagram in image format,Positive,high,0.04166664319620387,0.013613056186598065,0.0033848162628902128
SM_101315,TikTok,carousel,Sports,fr,UK,2024-03-19 00:00:00,#fyp #tech #music #trending,8726256,396648,792,38991,0.05,0.772,1,This is a amazing and exciting Sports post on TikTok in carousel format,Positive,high,0.04545454024560588,9.076056320596562e-05,0.004468238787833088
SM_101316,TikTok,carousel,Sports,en,UK,2024-06-29 00:00:00,#trending #funny #viral #tech,2849472,167616,35345,5034,0.073,0.44,1,This is a amazing and exciting Sports post on TikTok in carousel format,Positive,high,0.05882350876811256,0.012404048046779177,0.0017666424633607687
SM_101317,YouTube Shorts,carousel,Education,en,India,2024-04-02 00:00:00,#trending #music #viral,3363150,480450,37485,95240,0.1823,-0.902,1,This is a amazing and exciting Education post on YouTube Shorts in carousel format,Positive,high,0.14285710037997104,0.011145797497644322,0.028318680903712024
SM_101318,X,video,Politics,en,Pakistan,2024-03-23 00:00:00,#fyp #ai #tech,190825,7633,15108,70153,0.4868,-0.998,0,This is a average and okay Politics post on X in video format,Positive,medium,0.039999790384958024,0.07917160135411318,0.36762810099252724
SM_101319,YouTube Shorts,text,Politics,en,US,2024-04-10 00:00:00,#news #funny #trending,1855176,109128,11777,89386,0.1134,-0.581,0,This is a amazing and exciting Politics post on YouTube Shorts in text format,Positive,high,0.058823497703992665,0.006348181332562877,0.048181925498213915
SM_101320,TikTok,text,Technology,hi,UK,2024-02-27 00:00:00,#news #ai,365120,13040,16937,95306,0.3431,-0.919,0,This is a amazing and exciting Technology post on TikTok in text format,Positive,high,0.03571418789935391,0.04638736199780347,0.26102579692759387
SM_101321,Instagram,image,Education,ur,India,2024-06-30 00:00:00,#news #trending #funny #tech,892782,33066,27782,32568,0.1046,0.241,0,This is a amazing and exciting Education post on Instagram in image format,Positive,high,0.037036995552110645,0.0311184240739351,0.036479189231873814
SM_101322,TikTok,carousel,Entertainment,fr,India,2024-12-03 00:00:00,#fyp #funny #tech,5140017,190371,13803,65365,0.0524,-0.228,1,This is a amazing and exciting Entertainment post on TikTok in carousel format,Positive,high,0.03703702983141304,0.0026853991561897254,0.01271688153621252
SM_101323,TikTok,video,Sports,es,US,2024-03-23 00:00:00,#music #tech,5703401,196669,183,86007,0.0496,-0.696,1,This is a amazing and exciting Sports post on TikTok in video format,Positive,high,0.03448275257469138,3.208611281477266e-05,0.015079947021093726
SM_101324,YouTube Shorts,carousel,Technology,hi,US,2024-04-25 00:00:00,#music #viral #news,6039747,287607,2800,97463,0.0642,-0.635,1,This is a amazing and exciting Technology post on YouTube Shorts in carousel format,Positive,high,0.04761903973477039,0.00046359550100434654,0.016136931540852367
SM_101325,TikTok,image,Politics,fr,India,2024-02-20 00:00:00,#trending #funny #music,3714592,265328,30334,76647,0.1002,0.452,1,This is a amazing and exciting Politics post on TikTok in image format,Positive,high,0.07142855219939304,0.008166170560274032,0.020634023700577694
SM_101326,YouTube Shorts,text,Politics,es,Brazil,2024-01-22 00:00:00,#viral #trending #ai #tech #music,1707332,77606,43710,44131,0.0969,-0.587,0,This is a amazing and exciting Politics post on YouTube Shorts in text format,Positive,high,0.045454518831417184,0.02560133260471156,0.025847916018726283
SM_101327,YouTube Shorts,image,Technology,hi,Brazil,2024-08-23 00:00:00,#viral #tech,3366257,146359,25796,90437,0.078,-0.203,1,This is a amazing and exciting Technology post on YouTube Shorts in image format,Positive,high,0.043478247953662494,0.007663108412961811,0.026865736375524394
SM_101328,TikTok,video,Education,fr,Brazil,2024-04-30 00:00:00,#tech #fyp #music #trending,8663660,433183,898,99695,0.0616,0.624,1,This is a amazing and exciting Education post on TikTok in video format,Positive,high,0.049999994228767726,0.00010365133169453421,0.01150726003706747
SM_101329,TikTok,video,Entertainment,ur,UK,2024-06-26 00:00:00,#fyp #viral #tech #trending,2002972,69068,35144,60431,0.0822,-0.353,1,This is a amazing and exciting Entertainment post on TikTok in video format,Positive,high,0.034482741404901616,0.01754591799290355,0.030170651326802706
